depot_id;vendor;modelHardware;id_unit;technician;Lon;gatewayId;address_mac;installDate;ipv4;signal_dbm;lastSeen;Lat;firmware_version
85;Trapp Langern OHG mbH;GWX-300;;Manuel da Pereira;-6.39162;GW-07551;81:27:e8:99:74:c9;27 Jun 2016;30.77.231.191;-71.60000;10/20/2024, 00:00:00;40.48136;v1.2.5
34;Trapp Langern OHG mbH;GWX-200;;Diego Carneiro-Lourenço;-6.83452;GW-07552;0d:53:29:f5:7f:cf;2019/07/29;239.45.107.217;-54.60000;2024/11/25;39.15945;v3.4.1
62;Pinto Gaspar S.A.;GWX-300;;Jennifer Cervantes;-8.91485;GW-07553;e4:45:47:83:1b:5f;2024/07/31;66.164.10.242;-76.60000;2024/10/29;41.23280;v2.7.0
72;Heinrich;GWX-300;;Ing. Meik Hein B.A.;-7.04069;GW-07554;02:60:9c:05:3a:43;2015/09/06;53.51.13.55;-61.80000;2024/02/04;41.34593;v3.4.1
69;Rogner KG;GWX-300;;Nelson Cruz;-9.02826;GW-07555;ab:a1:aa:c4:ca:89;06/08/2020, 00:00:00;65.142.85.0;-56.40000;01 May 2024;39.71530;v2.7.0
64;Gutknecht Stiftung & Co. KG;GWX-100;;Diana Jackson;-8.88339;GW-07556;6b:f3:81:1b:6c:46;11/24/2015, 00:00:00;36.69.89.157;-65.80000;2024-12-28;41.25697;v3.4.1
56;Hofmann Bender GmbH;GWX-200;;Mateus Costa;-7.33642;GW-07557;a1:e6:10:88:be:0a;06/17/2018, 00:00:00;14.31.169.233;-67.60000;27 Jul 2024;40.26294;v2.7.0
61;Johnson-Garrett;GWX-100;;Karl-Heinz Hänel;-7.98209;GW-07558;91:f0:fd:b2:b6:ed;10 Nov 2022;19.176.186.189;-54.60000;02/07/2024, 00:00:00;41.24743;v2.7.0
36;Zobel;NODE-9;;Mara-Lia Rodrigues;-8.78766;GW-07559;82:02:9f:49:a9:dc;01 Apr 2021;154.184.227.164;-78.70000;20 Jan 2024;40.81546;v3.4.1
61;Zobel;NODE-9;;Dr. Veronica Ortmann MBA.;-8.53352;GW-07560;69:fe:83:2a:7a:2c;20 Oct 2018;101.12.212.202;-64.00000;2024-03-03;40.78876;v1.2.5
69;Hofmann Bender GmbH;NODE-9;;Herr Jacek Preiß B.A.;-7.28467;GW-07561;ad:a9:1b:47:1d:12;2018-10-05;182.151.146.151;-80.90000;2024/08/19;41.68747;v2.7.0
119;Henson, Walker and Pruitt;GWX-200;;Daniela do Abreu;-7.84334;GW-07562;61:ad:8a:99:dd:6c;2015-09-02;179.19.3.109;-72.40000;01/25/2025, 00:00:00;40.51466;v1.2.5
56;Kraushaar GbR;GWX-100;;Ing. Meik Hein B.A.;-6.33561;GW-07563;6c:f6:bb:84:93:f4;2018/07/22;94.180.114.253;-75.50000;01/14/2025, 00:00:00;38.77924;v3.4.1
1;Moore, Kennedy and Berger;GWX-300;;Ing. Meik Hein B.A.;-6.50732;GW-07564;b5:23:7a:62:c0:48;25 Sep 2023;106.45.136.199;-67.90000;12/07/2024, 00:00:00;39.14436;v1.2.5
1;Leal Freitas S/A;NODE-9;;Ing. Meik Hein B.A.;-8.47246;GW-07565;c3:39:37:6b:d7:a8;22 Sep 2019;31.112.52.143;-69.20000;2024-10-27;39.99807;v3.4.1
77;Rädel Löwer AG;GWX-300;;Dipl.-Ing. Nicole Henschel B.Eng.;-7.76609;GW-07566;aa:f0:1d:88:40:f3;05/02/2019, 00:00:00;53.118.174.248;-73.20000;2024-12-12;39.64414;v2.7.0
76;Hövel Jopich KG;NODE-9;;John Roberts;-8.92577;GW-07567;cc:19:e1:bf:d1:aa;2015/05/22;153.250.70.183;-79.20000;05 Jul 2024;40.63011;v1.2.5
100;Henson, Walker and Pruitt;GWX-300;;Débora Soares;-7.83607;GW-07568;5f:e6:da:e3:53:6e;11 Nov 2018;160.108.114.172;-88.50000;02 Jan 2024;39.89043;v1.2.5
49;Rivers, Welch and Hood;GWX-100;;Erika Macedo;-6.84215;GW-07569;46:b4:7c:7f:c2:05;2018/10/14;178.143.153.209;-68.20000;2024/05/13;40.79119;v2.7.0
111;Allen-Ferguson;GWX-300;;Dipl.-Ing. Agata Stiffel;-7.89457;GW-07570;85:2b:da:fd:49:8c;2019/11/11;46.242.240.67;-65.90000;2024-06-07;39.64242;v1.2.5
104;Rogner KG;NODE-7;;Dr. Mariola Henschel MBA.;-6.70578;GW-07571;53:55:89:33:d2:1e;02/28/2019, 00:00:00;80.187.133.100;-70.60000;2024-12-09;40.65162;v3.4.1
6;Johnson-Garrett;NODE-7;;Angela Bridges;-8.35716;GW-07572;39:3e:3d:65:39:a9;07 Dec 2023;153.33.233.180;-67.40000;12/26/2024, 00:00:00;39.40991;v1.2.5
105;Stroh;GWX-300;;Luca de Gonçalves;-6.78696;GW-07573;9c:ba:77:27:fd:40;2017/02/06;120.107.197.56;-49.70000;23 Dec 2024;40.84865;v3.4.1
82;Rogner KG;NODE-7;;Anette Sölzer;-7.05346;GW-07574;de:aa:eb:76:41:89;2018-03-19;195.121.116.81;-77.40000;05/31/2024, 00:00:00;40.66669;v1.2.5
27;Becker, Sanchez and Crawford;GWX-200;;Edelbert van der Dussen-Gierschner;-8.06958;GW-07575;b0:9c:99:dc:3b:20;10 Jan 2022;237.83.118.139;-70.60000;2024-03-29;41.22667;v1.2.5
58;Huhn KGaA;GWX-300;;Prof. Sebastian Drub;-7.56230;GW-07576;59:00:a9:ab:f3:ea;2021-12-18;246.121.146.156;-87.30000;02/18/2024, 00:00:00;39.51270;v3.4.1
72;Faria;GWX-300;;Erika Antunes;-7.45536;GW-07577;45:23:53:a1:8b:01;21 Feb 2021;233.24.229.89;-77.90000;2024-10-12;38.65906;v1.2.5
65;Moore, Kennedy and Berger;GWX-200;;John Moore;-8.81318;GW-07578;15:74:b2:f2:36:82;11 Oct 2018;30.32.205.100;-53.60000;2024-03-03;39.15977;v2.7.0
105;James PLC;GWX-300;;Ralf-Peter Anders;-6.37532;GW-07579;97:0b:ec:97:4f:d1;2020/09/27;199.173.184.192;-66.20000;2024-05-21;39.90159;v2.7.0
108;Walker Ltd;NODE-7;;Univ.Prof. Kai-Uwe Dowerg B.Eng.;-7.50025;GW-07580;2a:be:5a:5c:5e:b7;08/22/2022, 00:00:00;88.188.212.174;-69.90000;2024/03/31;40.85006;v1.2.5
119;Becker, Sanchez and Crawford;NODE-9;;John Moore;-7.71190;GW-07581;5d:ee:24:26:01:4f;02 Nov 2020;174.226.181.15;-69.80000;2024-02-05;40.61998;v1.2.5
27;Faria;NODE-7;;Diana Jackson;-8.54361;GW-07582;e4:ec:7c:4a:b2:bc;21 Jan 2022;83.66.146.180;-82.90000;2024-07-10;39.63928;v3.4.1
18;Leal Freitas S/A;GWX-300;;Erika Antunes;-6.88541;GW-07583;68:eb:e8:61:4d:5e;13 Jan 2018;34.108.140.6;-64.90000;10 Sep 2024;38.71035;v1.2.5
68;Rogner KG;GWX-200;;Edelbert van der Dussen-Gierschner;-7.62992;GW-07584;b3:15:a2:d5:91:97;2018/08/22;131.98.140.1;-62.30000;12/01/2024, 00:00:00;40.40655;v3.4.1
110;Rädel Löwer AG;NODE-7;;Nelson Cruz;-7.88676;GW-07585;d9:10:39:3a:56:0b;2016/12/07;143.13.114.30;-68.20000;2024-09-24;39.26640;v3.4.1
41;Mitschke;GWX-300;;Débora Batista;-7.24813;GW-07586;c2:c6:28:6b:be:22;2022-07-29;32.140.35.3;-73.90000;2024/12/10;41.14564;v1.2.5
117;Pinho Lopes Lda.;GWX-200;;Danny Kohl-Ernst;-9.12333;GW-07587;bb:52:7a:68:08:08;11/03/2020, 00:00:00;46.81.223.44;-57.90000;25 Mar 2024;40.02114;v2.7.0
117;Roy and Sons;NODE-7;;Dipl.-Ing. Eberhard Hethur;-8.47250;GW-07588;19:00:a8:f4:c8:ea;14 Nov 2020;237.191.69.238;-68.10000;2024/05/09;39.92880;v2.7.0
14;Johnson-Garrett;GWX-100;;Gaetano Thies;-8.14057;GW-07589;21:22:4e:54:b5:cf;03/30/2020, 00:00:00;230.166.55.200;-79.80000;08/21/2024, 00:00:00;39.34538;v3.4.1
94;Hofmann Bender GmbH;GWX-300;;Edward Nguyen;-6.77157;GW-07590;ec:51:3a:c3:a5:1e;2018/10/03;28.196.149.153;-60.00000;2024/09/04;38.73530;v2.7.0
81;Hernandez, Malone and Smith;GWX-100;;Tomasz Baum B.Sc.;-8.93583;GW-07591;46:f0:44:e3:7b:74;12/01/2018, 00:00:00;192.92.229.6;-68.20000;05/12/2024, 00:00:00;39.75371;v2.7.0
109;Allen-Ferguson;GWX-100;;Mara-Lia Rodrigues;-6.36448;GW-07592;0f:20:1f:7b:45:0a;15 Feb 2019;198.208.135.48;-63.80000;06 Jul 2024;38.77395;v3.4.1
71;Hernandez, Malone and Smith;NODE-9;;Blake Smith;-7.14936;GW-07593;c5:e5:d2:30:19:13;09 Dec 2017;54.233.143.25;-64.00000;11/06/2024, 00:00:00;39.69951;v3.4.1
19;Hofmann Bender GmbH;GWX-200;;Ivan Reis-Branco;-6.70231;GW-07594;ad:ec:43:d1:11:f2;01/07/2022, 00:00:00;65.38.117.137;-76.10000;13 Dec 2024;40.37105;v3.4.1
107;Pinho Lopes Lda.;GWX-300;;Samir Heuser;-8.08604;GW-07595;48:af:61:b9:f2:20;11/07/2021, 00:00:00;126.166.26.87;-60.10000;14 Sep 2024;40.67919;v2.7.0
40;Rädel Löwer AG;NODE-7;;James Burns;-8.35571;GW-07596;d7:62:93:a3:09:70;2023/11/13;182.156.252.150;-78.10000;2024/09/19;39.17877;v2.7.0
18;Roy and Sons;NODE-7;;Edelbert van der Dussen-Gierschner;-6.58362;GW-07597;51:0f:21:b3:cb:5d;21 Feb 2016;183.227.110.146;-63.40000;02/15/2024, 00:00:00;38.71800;v1.2.5
19;Johnson-Garrett;GWX-300;;Ivan Reis-Maia;-7.49458;GW-07598;e5:36:41:b6:fd:e4;2019/11/15;128.44.180.149;-80.90000;07 Jan 2024;40.47489;v1.2.5
48;Roy and Sons;GWX-300;;Dr. Marc Robinson;-6.37576;GW-07599;f2:af:89:3a:c1:3b;01 Dec 2024;78.246.213.116;-53.70000;12/30/2024, 00:00:00;40.47467;v1.2.5
18;Schenk GmbH;GWX-300;;Danny Kohl-Ernst;-6.72109;GW-07600;2e:3d:05:1a:cf:cb;08/20/2023, 00:00:00;244.238.85.131;-78.30000;2025/01/11;39.83736;v2.7.0
115;Faria;GWX-100;;Univ.Prof. Kai-Uwe Dowerg B.Eng.;-7.11661;GW-07601;7d:6c:42:6b:f9:19;2019-09-27;22.1.232.67;-68.30000;10/01/2024, 00:00:00;39.19757;v3.4.1
7;Heinrich;GWX-100;;Stacy Silva;-6.25022;GW-07602;83:e6:c2:56:df:f7;2022-05-12;146.73.14.117;-69.70000;2024-04-05;38.71844;v2.7.0
22;Henson, Walker and Pruitt;NODE-7;;Dipl.-Ing. Eberhard Hethur;-8.45256;GW-07603;c9:23:1b:f3:45:2d;2016/03/31;76.185.105.2;-79.80000;2024/07/11;38.95878;v1.2.5
103;Trapp Langern OHG mbH;GWX-200;;James Burns;-6.75225;GW-07604;27:5f:60:3c:d4:37;2022-07-25;197.157.37.208;-59.80000;13 May 2024;41.34256;v2.7.0
63;Mangold GbR;GWX-300;;Edelbert van der Dussen-Gierschner;-7.67012;GW-07605;76:f3:85:e4:76:73;06/06/2022, 00:00:00;188.108.116.22;-80.10000;28 Sep 2024;41.18677;v3.4.1
16;Silva;GWX-200;;Dipl.-Ing. Eberhard Hethur;-7.48478;GW-07606;10:fa:fa:f4:9a:68;2024/10/07;4.58.200.210;-72.20000;2024-06-28;40.39107;v3.4.1
47;Huhn KGaA;NODE-7;;Dipl.-Ing. Hubertine Hertrampf B.Sc.;-7.87125;GW-07607;66:6a:cc:2f:47:46;07/30/2023, 00:00:00;169.199.99.221;-55.20000;12/23/2024, 00:00:00;39.27294;v3.4.1
32;Pinho Lopes Lda.;GWX-200;;Michael Bryant;-8.78312;GW-07608;ed:dc:2f:06:fe:87;11/20/2024, 00:00:00;129.119.187.125;-74.10000;2024/10/20;41.25166;v2.7.0
58;Rivers, Welch and Hood;GWX-100;;Kelly Azevedo-Fonseca;-8.64352;GW-07609;60:a3:17:07:b4:b6;2024/07/22;186.116.155.207;-71.40000;10/17/2024, 00:00:00;39.39205;v3.4.1
61;Carter, Kim and Allen;GWX-200;;David Costa;-6.75989;GW-07610;80:75:1a:0e:44:40;29 Jul 2022;96.238.178.4;-63.20000;25 Dec 2024;41.36615;v2.7.0
50;Amorim;GWX-300;;John Roberts;-7.30311;GW-07611;a1:2e:c4:0d:24:d8;05 Nov 2024;169.142.190.174;-76.00000;2024/06/05;41.52465;v2.7.0
8;Hövel Jopich KG;GWX-300;;Edelbert van der Dussen-Gierschner;-8.52740;GW-07612;d0:df:61:ed:cf:51;08/30/2019, 00:00:00;78.184.123.162;-68.30000;12 Dec 2024;38.75422;v1.2.5
40;Stroh;GWX-100;;Jörgen Schleich-Vogt;-6.35765;GW-07613;9b:79:1a:d1:7d:e6;2023-10-28;203.170.117.145;-81.90000;04 Dec 2024;38.60079;v2.7.0
13;Gibbs, Scott and Moore;GWX-300;;Dipl.-Ing. Elisabet Kraushaar;-7.58013;GW-07614;95:2c:28:3f:cb:9f;2023-12-24;234.223.109.223;-74.00000;2025-02-01;41.31846;v3.4.1
103;Becker, Sanchez and Crawford;NODE-9;;Jörgen Schleich-Vogt;-9.17364;GW-07615;16:c1:55:6d:6e:e4;08/19/2017, 00:00:00;142.169.177.223;-74.50000;10 May 2024;41.15674;v1.2.5
42;Kraushaar GbR;NODE-7;;Edelbert van der Dussen-Gierschner;-8.65115;GW-07616;53:9f:23:5f:e8:1b;2021/11/14;89.55.190.28;-72.90000;25 May 2024;40.37751;v3.4.1
82;Faria;GWX-300;;Edward Nguyen;-9.27540;GW-07617;b5:d1:01:ca:a6:be;30 Nov 2018;215.169.4.187;-71.40000;05/01/2024, 00:00:00;39.26304;v2.7.0
107;Huhn KGaA;GWX-100;;Teresa Church;-7.96953;GW-07618;1a:56:fe:89:2d:27;11/28/2018, 00:00:00;220.32.76.220;-59.70000;04 Nov 2024;41.06381;v3.4.1
75;Teixeira;GWX-100;;Jo Fry;-9.10631;GW-07619;77:76:10:93:57:5f;05 Nov 2022;100.170.80.159;-69.80000;07/19/2024, 00:00:00;38.64073;v2.7.0
95;Hofmann Bender GmbH;NODE-7;;Mara Marques;-9.00666;GW-07620;ce:d4:3a:a3:e8:16;12/30/2021, 00:00:00;129.92.246.46;-69.60000;2024-12-02;39.22623;v2.7.0
17;Mitschke;GWX-100;;Catarina-Débora Macedo;-6.97254;GW-07621;79:87:48:03:03:ac;2022/01/10;205.109.123.118;-67.00000;22 May 2024;40.45627;v3.4.1
5;Amorim;GWX-200;;Dipl.-Ing. Eberhard Hethur;-8.20928;GW-07622;3b:b7:c6:20:92:3a;2015-08-13;72.114.230.246;-60.60000;2024-01-02;40.31680;v1.2.5
4;Allen-Ferguson;GWX-100;;Carminho Fonseca;-9.22594;GW-07623;f5:c0:7d:11:0c:5f;2022/10/24;151.59.20.243;-61.30000;2024/10/19;40.64289;v1.2.5
15;Stroh;GWX-200;;Ivo Pereira;-6.58429;GW-07624;41:29:8a:54:88:1f;12/30/2015, 00:00:00;28.152.164.112;-89.10000;05/16/2024, 00:00:00;40.83152;v1.2.5
73;Trapp Langern OHG mbH;NODE-7;;Edelbert van der Dussen-Gierschner;-7.19959;GW-07625;f4:0e:8f:0e:04:eb;2016/05/21;196.219.80.27;-84.20000;29 Feb 2024;40.05170;v1.2.5
1;Christoph GmbH;NODE-9;;Danny Kohl-Ernst;-6.68495;GW-07626;85:89:c9:f6:92:39;2020-07-01;87.16.154.190;-83.70000;27 Sep 2024;38.65651;v1.2.5
101;Schenk GmbH;NODE-7;;Wilson Oliveira;-8.55993;GW-07627;40:05:c4:a9:60:ff;12/05/2017, 00:00:00;213.219.180.149;-80.70000;17 Nov 2024;38.83162;v2.7.0
9;Hernandez, Malone and Smith;GWX-200;;Dipl.-Ing. Eberhard Hethur;-7.35063;GW-07628;bc:d4:72:f9:f9:f1;2016/02/06;233.240.228.159;-79.40000;02 Jan 2024;40.53634;v2.7.0
24;Zobel;GWX-300;;John Roberts;-6.97893;GW-07629;8a:8f:cb:7a:7d:22;09/04/2023, 00:00:00;26.196.175.93;-72.90000;12/07/2024, 00:00:00;39.75284;v3.4.1
79;Henson, Walker and Pruitt;GWX-200;;Teresa Church;-8.38023;GW-07630;19:ac:4f:3c:84:d1;2019/02/11;230.17.191.132;-85.30000;2024-07-25;40.43741;v3.4.1
17;Heinrich;GWX-200;;Ryan Rios;-6.34711;GW-07631;3a:8e:36:e0:fd:0f;08/21/2017, 00:00:00;28.97.238.204;-70.40000;2024-06-26;39.13881;v2.7.0
52;Kraushaar GbR;GWX-100;;Ludwig Heß;-7.39450;GW-07632;f0:46:ac:52:2a:72;2016/02/22;76.87.230.0;-93.80000;2024/02/13;40.87772;v3.4.1
68;Christoph GmbH;GWX-100;;Dr. Zita Keudel;-6.93127;GW-07633;59:80:68:36:c4:20;2019/07/30;129.234.1.212;-76.40000;2024-08-23;40.41961;v3.4.1
44;Rogner KG;NODE-7;;Dr. Marc Robinson;-7.42465;GW-07634;49:9e:a5:79:a0:32;06/06/2020, 00:00:00;142.184.64.34;-61.00000;2024-09-25;40.14384;v2.7.0
51;Roy and Sons;GWX-200;;James Gonzales;-8.48207;GW-07635;a0:b9:ba:26:ff:dd;2019-03-27;131.35.138.14;-63.60000;2024/08/08;38.96560;v2.7.0
40;Ribeiro;NODE-7;;Gerhart Herrmann B.Eng.;-7.46524;GW-07636;78:6a:dc:09:fd:7f;14 Feb 2017;139.7.9.23;-60.00000;2024-07-17;40.01107;v1.2.5
4;Henson, Walker and Pruitt;GWX-300;;Dinis Monteiro;-7.13193;GW-07637;33:92:00:16:11:57;12/07/2015, 00:00:00;248.118.118.226;-62.50000;2024-06-23;39.05604;v3.4.1
111;Roy and Sons;GWX-300;;Mara-Lia Rodrigues;-8.90516;GW-07638;76:af:56:f7:8b:f2;2020-02-16;213.9.16.75;-70.00000;11/28/2024, 00:00:00;40.93734;v3.4.1
64;Hernandez, Malone and Smith;GWX-300;;Débora Batista;-8.79264;GW-07639;c9:71:5f:fd:20:9c;10 Dec 2021;133.251.109.115;-57.70000;2024/12/26;38.92477;v1.2.5
104;Kraushaar GbR;GWX-300;;Gero Bärer;-7.51315;GW-07640;7d:db:97:f1:f3:72;2022-11-17;112.85.40.168;-92.90000;09/02/2024, 00:00:00;41.34481;v1.2.5
87;Johnson-Garrett;NODE-9;;Tina Montes;-9.27611;GW-07641;9f:0a:94:09:94:99;2015-02-21;162.47.198.25;-61.40000;06/21/2024, 00:00:00;38.91148;v3.4.1
107;Heinrich;GWX-100;;Courtney Johnson;-9.10273;GW-07642;49:ac:ac:47:62:ac;2018-10-15;185.117.15.133;-65.10000;29 Jan 2024;40.52535;v1.2.5
83;Roy and Sons;GWX-100;;Diana Jackson;-7.93074;GW-07643;65:ca:cc:03:3a:bb;2017/05/07;51.251.215.98;-79.60000;2024-03-03;40.69213;v2.7.0
78;Reinhardt;GWX-200;;Prof. Johan Mende MBA.;-7.35125;GW-07644;ea:f4:f2:02:03:58;03/01/2019, 00:00:00;0.6.252.110;-48.50000;07/25/2024, 00:00:00;40.48425;v1.2.5
26;Leal Freitas S/A;GWX-100;;Daniel Wilms-Mühle;-7.48530;GW-07645;e9:25:7b:68:97:3f;03/24/2017, 00:00:00;241.12.92.114;-68.60000;2025-01-23;40.82202;v2.7.0
75;Johnson-Garrett;GWX-100;;Matilde Esteves;-9.01006;GW-07646;be:44:88:f5:3e:14;2022/01/06;174.37.149.78;-46.90000;2024-03-30;38.74679;v3.4.1
99;Teixeira;NODE-9;;Laura Fernandes;-6.33866;GW-07647;c2:46:98:3a:20:07;10/23/2016, 00:00:00;195.151.85.9;-85.10000;2024-05-14;39.81633;v3.4.1
71;Ribeiro;GWX-200;;Nair Vaz-Baptista;-7.05180;GW-07648;cd:49:d7:0d:c8:0c;2020/12/08;241.225.60.223;-71.30000;2024/06/05;39.76245;v2.7.0
44;Mangold GbR;GWX-100;;Angela Bridges;-6.60527;GW-07649;5a:34:a0:a4:70:41;2015/10/13;131.239.18.19;-75.40000;11 Dec 2024;40.64875;v1.2.5
64;Reinhardt;GWX-300;;Hans-Karl Henschel MBA.;-7.38051;GW-07650;b9:48:85:52:8d:42;2016-02-27;225.142.34.78;-74.30000;2024-06-11;40.86669;v1.2.5
33;Carter, Kim and Allen;NODE-9;;Edelbert van der Dussen-Gierschner;-7.22492;GW-07651;28:25:d7:a6:3f:de;21 Nov 2023;40.216.207.170;-66.80000;03/05/2024, 00:00:00;40.59432;v3.4.1
23;Barker, Henson and Neal;GWX-100;;Débora Soares;-9.29720;GW-07652;20:f2:f5:1f:eb:86;2023-03-01;66.149.246.18;-65.90000;2024/08/18;38.75055;v2.7.0
5;Schenk GmbH;GWX-200;;Débora Batista;-8.76565;GW-07653;66:43:65:d0:23:74;16 Aug 2023;125.6.228.155;-62.10000;2024-06-13;39.86183;v2.7.0
44;Trapp Langern OHG mbH;NODE-7;;Prof. Janet Hörle;-9.08156;GW-07654;64:39:b4:3b:55:c7;2017-03-23;160.177.31.212;-61.50000;11/29/2024, 00:00:00;40.93201;v3.4.1
98;Pinto Gaspar S.A.;NODE-9;;Felicia Gaines;-6.29300;GW-07655;c7:27:41:17:cc:a5;2020-09-10;146.21.107.61;-51.30000;07/16/2024, 00:00:00;41.54922;v1.2.5
104;Teixeira;NODE-9;;Irina Leal;-6.47430;GW-07656;02:1d:4e:ae:bb:1d;2021-04-08;66.237.173.155;-71.80000;2024/01/27;40.27385;v3.4.1
47;Johnson-Garrett;NODE-9;;Jo Fry;-8.38337;GW-07657;4b:e9:e1:1d:e4:0f;03/20/2024, 00:00:00;227.26.68.76;-93.20000;15 May 2024;40.72547;v2.7.0
18;Mangold GbR;GWX-300;;Cäcilia Binner;-6.23641;GW-07658;d1:68:50:48:c9:74;2023-08-31;162.230.0.144;-77.50000;05/17/2024, 00:00:00;41.62961;v2.7.0
31;Henson, Walker and Pruitt;NODE-9;;Diego Carneiro-Lourenço;-6.88847;GW-07659;16:ff:81:b1:d6:97;23 Feb 2018;157.246.85.109;-65.20000;13 Jul 2024;40.39982;v2.7.0
68;Silva;NODE-9;;Ivan Reis-Maia;-8.68120;GW-07660;9e:3d:ed:30:40:6c;2020-02-24;163.222.165.129;-67.10000;25 Nov 2024;41.43478;v2.7.0
82;Gutknecht Stiftung & Co. KG;GWX-300;;Angela Bridges;-7.17490;GW-07661;a5:f8:a0:31:24:da;24 Nov 2015;156.77.168.28;-78.40000;11/02/2024, 00:00:00;39.56794;v1.2.5
79;Huhn KGaA;GWX-100;;Dr. Veronica Ortmann MBA.;-7.05470;GW-07662;a0:cb:05:46:a0:66;2022/04/11;49.163.28.58;-61.80000;2024-01-25;39.32611;v3.4.1
71;Rivers, Welch and Hood;NODE-7;;Sandro Esteves-Esteves;-9.04846;GW-07663;59:94:57:3b:f5:28;05/29/2015, 00:00:00;77.84.142.148;-73.70000;16 Mar 2024;40.65602;v1.2.5
112;Leal Freitas S/A;NODE-9;;Judy Lee;-8.97521;GW-07664;6c:b0:55:36:1d:57;2023-01-22;107.175.111.249;-81.10000;07/22/2024, 00:00:00;40.74032;v1.2.5
89;Heinrich;NODE-7;;Ing. Meik Hein B.A.;-9.23761;GW-07665;f2:3d:5a:53:3a:f2;2022/05/05;123.229.136.202;-73.70000;2025/01/23;41.66944;v3.4.1
44;Leal Freitas S/A;NODE-7;;Débora Batista;-7.92624;GW-07666;d9:bb:51:30:00:a7;07/20/2023, 00:00:00;224.221.122.246;-69.00000;13 Aug 2024;39.30735;v2.7.0
30;Amorim;NODE-9;;Daniel Wilms-Mühle;-8.85456;GW-07667;92:42:10:9c:f8:0e;04/29/2016, 00:00:00;57.162.18.208;-79.10000;05/20/2024, 00:00:00;41.10609;v3.4.1
20;Hövel Jopich KG;NODE-9;;Hans-Karl Henschel MBA.;-9.01726;GW-07668;c7:4c:bf:55:c5:8c;11/11/2017, 00:00:00;113.204.163.17;-61.70000;2024-04-15;39.79491;v2.7.0
104;Huhn KGaA;NODE-7;;Judy Lee;-9.04831;GW-07669;58:49:fc:4d:e4:f3;05/20/2017, 00:00:00;107.57.130.82;-69.20000;10/15/2024, 00:00:00;41.40914;v3.4.1
101;Moore, Kennedy and Berger;GWX-300;;Ralf-Peter Anders;-9.20803;GW-07670;d9:86:07:35:6e:d5;2023-02-14;184.249.209.172;-70.00000;06/29/2024, 00:00:00;38.78290;v1.2.5
80;Pinho Lopes Lda.;NODE-9;;Ivan Reis-Branco;-6.66607;GW-07671;19:6c:f9:17:5d:f9;2017/07/23;140.111.26.202;-74.50000;2024/08/12;40.38425;v1.2.5
80;Ribeiro;GWX-300;;John Taylor;-6.40201;GW-07672;50:0b:52:ad:62:2d;08 Apr 2021;109.94.188.100;-64.00000;2024/11/15;38.92348;v3.4.1
49;Mitschke;GWX-200;;Ricardo Figueiredo;-8.31315;GW-07673;8c:c1:c8:5c:fa:f7;2024-05-03;88.94.113.69;-76.50000;01/01/2024, 00:00:00;40.90656;v2.7.0
86;Pinho Lopes Lda.;GWX-200;;Steve Carroll;-9.16661;GW-07674;4d:b8:1e:4c:bf:b3;2016-11-12;76.196.124.249;-65.30000;26 Jan 2024;40.53551;v2.7.0
60;Stroh;GWX-200;;Ludwig Heß;-8.24041;GW-07675;a8:e0:0d:23:b6:49;20 Jan 2022;45.18.52.132;-54.00000;2024/10/20;41.21872;v2.7.0
10;Heinrich;NODE-7;;Tina Montes;-8.73632;GW-07676;8f:47:cb:e4:ac:19;10/23/2015, 00:00:00;158.56.160.148;-70.60000;2024-04-10;39.03444;v1.2.5
19;Zobel;NODE-7;;Wilson Oliveira;-6.24647;GW-07677;c8:98:dc:e5:97:88;2018-08-23;160.61.27.62;-81.30000;2024/08/10;40.94888;v2.7.0
86;Kraushaar GbR;NODE-9;;Dr. Mariola Henschel MBA.;-7.98206;GW-07678;68:57:5e:a2:cd:d7;17 Mar 2023;16.33.208.126;-76.40000;2024/09/25;41.39067;v2.7.0
6;Carter, Kim and Allen;GWX-100;;Salvador Matias;-8.97381;GW-07679;90:f9:be:04:1b:16;19 Feb 2023;45.102.7.94;-55.70000;24 Jan 2025;38.72388;v3.4.1
4;Faria;GWX-200;;Salvador Matias;-8.32473;GW-07680;5d:8b:96:28:e8:af;2020/01/19;232.18.64.41;-63.30000;03 Mar 2024;40.36212;v1.2.5
19;Reinhardt;GWX-300;;John Roberts;-8.18400;GW-07681;fd:f7:dd:2d:f2:b4;21 Aug 2015;68.125.186.176;-65.50000;10 Jan 2025;40.81593;v1.2.5
100;Schenk GmbH;GWX-200;;Ricardo Figueiredo;-7.32391;GW-07682;8d:07:42:65:53:50;2024/03/14;135.98.202.0;-71.80000;10 Jan 2025;38.64234;v2.7.0
104;Carter, Kim and Allen;NODE-9;;Univ.Prof. Kai-Uwe Dowerg B.Eng.;-7.39129;GW-07683;14:3f:fe:e1:0d:89;11/13/2021, 00:00:00;32.125.8.225;-74.00000;2024/10/09;41.07310;v1.2.5
110;Barker, Henson and Neal;GWX-300;;Felicia Gaines;-7.24921;GW-07684;70:28:97:80:cb:33;09/25/2018, 00:00:00;6.45.49.109;-74.60000;2025-01-16;38.98057;v1.2.5
77;Pinho Lopes Lda.;GWX-100;;Kata Eckbauer;-7.09398;GW-07685;dd:76:18:06:18:bb;04 Mar 2023;131.0.164.167;-77.30000;2024/06/14;40.20887;v3.4.1
